"facility_id","name","address","city","state","zip_code","county","telephone","hospital_type","hospital_ownership","emergency_services","bed_count"
"30062","SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER","2200 EAST SHOW LOW LAKE ROAD","SHOW LOW","Arizona","85901","NAVAJO","(928) 537-4375","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330"
"30064","BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS","1625 NORTH CAMPBELL AVENUE","TUCSON","Arizona","85719","PIMA","(520) 874-4189","Acute Care Hospitals","Voluntary non-profit - Private","Yes","340"
"30065","BANNER DESERT MEDICAL CENTER","1400 SOUTH  DOBSON ROAD","MESA","Arizona","85202","MARICOPA","(480) 412-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","151"
"30069","HAVASU REGIONAL MEDICAL CENTER","101 CIVIC CENTER LANE","LAKE HAVASU CITY","Arizona","86403","MOHAVE","(928) 855-8185","Acute Care Hospitals","Proprietary","Yes","195"
"30071","FORT DEFIANCE INDIAN HOSPITAL","PO BOX 649","FORT DEFIANCE","Arizona","86504","APACHE","(928) 729-8000","Acute Care Hospitals","Tribal","Yes","487"
"30073","TUBA CITY REGIONAL HEALTH CARE CORPORATION","PO BOX 600","TUBA CITY","Arizona","86045","COCONINO","(928) 283-2501","Acute Care Hospitals","Voluntary non-profit - Other","No","321"
"30078","PHOENIX INDIAN MEDICAL CENTER","4212 NORTH 16TH STREET","PHOENIX","Arizona","85016","MARICOPA","(602) 263-1200","Acute Care Hospitals","Government - Federal","No","336"
"30083","ABRAZO SCOTTSDALE CAMPUS","3929 EAST BELL ROAD","PHOENIX","Arizona","85032","MARICOPA","(602) 923-5609","Acute Care Hospitals","Proprietary","Yes","242"
"30085","NORTHWEST MEDICAL CENTER","6200 NORTH LA CHOLLA BOULEVARD","TUCSON","Arizona","85741","PIMA","(520) 469-8100","Acute Care Hospitals","Proprietary","Yes","128"
"30087","HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER","9003 EAST SHEA BOULEVARD","SCOTTSDALE","Arizona","85260","MARICOPA","(480) 323-3000","Acute Care Hospitals","Proprietary","Yes","135"
"30088","BANNER BAYWOOD MEDICAL CENTER","6644 EAST BAYWOOD AVENUE","MESA","Arizona","85206","MARICOPA","(480) 321-2000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","112"
"30089","BANNER THUNDERBIRD MEDICAL CENTER","5555 WEST THUNDERBIRD ROAD","GLENDALE","Arizona","85306","MARICOPA","(602) 865-4470","Acute Care Hospitals","Government - Hospital District or Authority","No","259"
"30092","HONORHEALTH DEER VALLEY MEDICAL CENTER","19829 NORTH 27TH AVENUE","PHOENIX","Arizona","85027","MARICOPA","(623) 879-6100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","426"
"30093","BANNER DEL E. WEBB MEDICAL CENTER","14502 WEST MEEKER BOULEVARD","SUN CITY WEST","Arizona","85375","MARICOPA","(623) 524-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","286"
"30094","ABRAZO ARROWHEAD HOSPITAL","18701 NORTH 67TH AVENUE","GLENDALE","Arizona","85308","MARICOPA","(623) 561-1000","Acute Care Hospitals","Proprietary","Yes","342"
"30101","WESTERN ARIZONA REGIONAL MEDICAL CENTER","2735 SILVER CREEK ROAD","BULLHEAD CITY","Arizona","86442","MOHAVE","(928) 763-2273","Acute Care Hospitals","Proprietary","Yes","185"
"30103","MAYO CLINIC HOSPITAL","5777 EAST MAYO BOULEVARD","PHOENIX","Arizona","85054","MARICOPA","(480) 342-4201","Acute Care Hospitals","Voluntary non-profit - Private","Yes","383"
"30105","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","Arizona","85206","MARICOPA","(480) 854-5050","Acute Care Hospitals","Voluntary non-profit - Private","No","165"
"30107","ARIZONA SPINE AND JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","Arizona","85206","MARICOPA","(480) 832-4770","Acute Care Hospitals","Physician","No","269"
"30108","THE CORE INSTITUTE SPECIALTY HOSP","6501 NORTH 19TH AVENUE","PHOENIX","Arizona","85015","MARICOPA","(602) 795-6020","Acute Care Hospitals","Physician","No","144"
"30110","ABRAZO WEST CAMPUS","13677 WEST MCDOWELL ROAD","GOODYEAR","Arizona","85395","MARICOPA","(623) 882-1970","Acute Care Hospitals","Proprietary","Yes","161"
"30111","BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS","2800 EAST AJO WAY","TUCSON","Arizona","85713","PIMA","(520) 874-2000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","233"
"30113","WHITERIVER PHS INDIAN HOSPITAL","200 WEST HOSPITAL DRIVE  (PO BOX 860)","WHITERIVER","Arizona","85941","NAVAJO","(928) 338-4911","Acute Care Hospitals","Government - Federal","No","127"
"30114","ORO VALLEY HOSPITAL","1551 EAST TANGERINE ROAD","ORO VALLEY","Arizona","85755","PIMA","(520) 901-3500","Acute Care Hospitals","Proprietary","Yes","207"
"30115","BANNER ESTRELLA MEDICAL CENTER","9201 WEST THOMAS ROAD","PHOENIX","Arizona","85037","MARICOPA","(623) 327-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","143"
"30117","VALLEY VIEW MEDICAL CENTER","5330 SOUTH HIGHWAY 95","FORT MOHAVE","Arizona","86426","MOHAVE","(928) 788-2273","Acute Care Hospitals","Proprietary","Yes","439"
"30119","MERCY GILBERT MEDICAL CENTER","3555 SOUTH VAL VISTA DRIVE","GILBERT","Arizona","85297","MARICOPA","(480) 728-8000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","385"
"30122","BANNER GATEWAY MEDICAL CENTER","1900 NORTH HIGLEY ROAD","GILBERT","Arizona","85234","MARICOPA","(480) 543-2000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","227"
"30123","HONORHEALTH SCOTTSDALE THOMPSON PEAK MED CTR","7400 EAST THOMPSON PEAK PARKWAY","SCOTTSDALE","Arizona","85255","MARICOPA","(480) 324-7001","Acute Care Hospitals","Voluntary non-profit - Private","Yes","447"
"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","Arizona","85012","MARICOPA","(602) 222-6444","Acute Care - Veterans Administration","Veterans Health Administration","Yes","330"
"30130","BANNER IRONWOOD MEDICAL CENTER","37000 NORTH GANTZEL ROAD","QUEEN CREEK","Arizona","85140","PINAL","(480) 394-4030","Acute Care Hospitals","Voluntary non-profit - Private","Yes","289"
"30131","O.A.S.I.S. HOSPITAL","750 NORTH 40TH STREET","PHOENIX","Arizona","85008","MARICOPA","(602) 797-7700","Acute Care Hospitals","Voluntary non-profit - Private","No","324"
"30134","BANNER GOLDFIELD MEDICAL CENTER","2050 WEST SOUTHERN AVENUE","APACHE JUNCTION","Arizona","85120","PINAL","(480) 733-3300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","484"
"30136","DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL","7171 SOUTH 51ST AVENUE","LAVEEN","Arizona","85339","MARICOPA","(623) 584-5100","Acute Care Hospitals","Proprietary","No","476"
"30138","WESTERN REGIONAL MEDICAL CENTER","14200 WEST CELEBRATE LIFE WAY","GOODYEAR","Arizona","85338","MARICOPA","(623) 207-3000","Acute Care Hospitals","Proprietary","No","382"
"30139","DIGNITY HEALTH ARIZONA GENERAL HOSPITAL","9130 EAST ELLIOT ROAD","MESA","Arizona","85212","MARICOPA","(480) 410-4500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","220"
"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","Arizona","85723","PIMA","(520) 629-1821","Acute Care - Veterans Administration","Veterans Health Administration","Yes","215"
"30146","HONORHEALTH SONORAN CROSSING MEDICAL CENTER","33400 NORTH 32ND AVENUE","PHOENIX","Arizona","85085","MARICOPA","(480) 882-4327","Acute Care Hospitals","Voluntary non-profit - Private","Yes","332"
"30147","BANNER OCOTILLO MEDICAL CENTER","1405 SOUTH ALMA SCHOOL ROAD","CHANDLER","Arizona","85286","MARICOPA","(480) 256-7000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","358"
"30148","NORTHWEST MEDICAL CENTER SAHUARITA","16260 SOUTH RANCHO SAHUARITA BOULEVARD","SAHUARITA","Arizona","85629","PIMA","(520) 416-7100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","458"
"30152","EXCEPTIONAL COMMUNITY HOSPITAL - MARICOPA","19060 NORTH JOHN WAYNE PARKWAY","MARICOPA","Arizona","85139","PINAL","(910) 988-9080","Acute Care Hospitals","Proprietary","Yes","297"
"30153","EAST VALLEY ER & HOSPITAL","5656 SOUTH POWER RD","GILBERT","Arizona","85295","MARICOPA","(713) 660-0557","Acute Care Hospitals","Proprietary","Yes","236"
"30154","EXCEPTIONAL COMMUNITY HOSPITAL YUMA","2648 SOUTH ARABY RD","YUMA","Arizona","85365","YUMA","(469) 341-7800","Acute Care Hospitals","Proprietary","Yes","417"
"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","Arizona","86313","YAVAPAI","(928) 445-4860","Acute Care - Veterans Administration","Veterans Health Administration","Yes","264"
"31300","WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE","WICKENBURG","Arizona","85390","MARICOPA","(928) 684-5421","Critical Access Hospitals","Voluntary non-profit - Other","Yes","100"
"31301","BENSON HOSPITAL","450 SOUTH OCOTILLO AVENUE","BENSON","Arizona","85602","COCHISE","(520) 586-2261","Critical Access Hospitals","Voluntary non-profit - Private","Yes","108"
"31304","PAGE HOSPITAL","501 NORTH NAVAJO DRIVE","PAGE","Arizona","86040","COCONINO","(928) 645-2424","Critical Access Hospitals","Government - Hospital District or Authority","Yes","145"
"31307","PARKER INDIAN HEALTH CENTER","12033 AGENCY ROAD","PARKER","Arizona","85344","LAPAZ","(928) 669-2137","Critical Access Hospitals","Government - Federal","Yes","111"
"31308","HUHU KAM MEMORIAL HOSPITAL","483 WEST SEED FARM ROAD","SACATON","Arizona","85147","PINAL","(520) 562-3321","Critical Access Hospitals","Government - Federal","Yes","101"
"31309","SAGE MEMORIAL HOSPITAL","HIGHWAY 264 WEST AND 191 SOUTH","GANADO","Arizona","86505","APACHE","(928) 755-4500","Critical Access Hospitals","Voluntary non-profit - Private","No","61"
"31311","LITTLE COLORADO MEDICAL CENTER","1501 NORTH WILLIAMSON AVENUE","WINSLOW","Arizona","86047","NAVAJO","(928) 289-4691","Critical Access Hospitals","Voluntary non-profit - Private","Yes","88"
"31312","COPPER QUEEN COMMUNITY HOSPITAL","101 COLE AVENUE","BISBEE","Arizona","85603","COCHISE","(520) 432-6401","Critical Access Hospitals","Voluntary non-profit - Private","Yes","179"
"31313","HOLY CROSS HOSPITAL","1171 WEST TARGET RANGE ROAD","NOGALES","Arizona","85621","SANTA CRUZ","(520) 285-3000","Critical Access Hospitals","Proprietary","Yes","180"
"31314","COBRE VALLEY REGIONAL MEDICAL CENTER","5880 SOUTH HOSPITAL DRIVE","GLOBE","Arizona","85501","GILA","(928) 402-1122","Critical Access Hospitals","Voluntary non-profit - Private","Yes","162"
"31315","WHITE MOUNTAIN REGIONAL MEDICAL CENTER","118 SOUTH MOUNTAIN AVENUE","SPRINGERVILLE","Arizona","85938","APACHE","(928) 333-4368","Critical Access Hospitals","Voluntary non-profit - Private","Yes","150"
"31317","LA PAZ REGIONAL HOSPITAL","1200 WEST MOHAVE ROAD","PARKER","Arizona","85344","LAPAZ","(928) 669-9201","Critical Access Hospitals","Voluntary non-profit - Private","Yes","162"
"31318","BANNER PAYSON MEDICAL CENTER","807 SOUTH PONDEROSA DRIVE","PAYSON","Arizona","85541","GILA","(928) 471-3222","Critical Access Hospitals","Voluntary non-profit - Other","No","130"
"31319","MT. GRAHAM REGIONAL MEDICAL CENTER","1600 SOUTH 20TH AVENUE","SAFFORD","Arizona","85546","GRAHAM","(928) 348-4000","Critical Access Hospitals","Government - Hospital District or Authority","Yes","162"
"31320","SAN CARLOS APACHE HEALTHCARE CORPORATION","103 MEDICINE WAY ROAD","PERIDOT","Arizona","85542","GILA","(928) 475-1200","Critical Access Hospitals","Tribal","Yes","51"
"33302","PHOENIX CHILDREN'S HOSPITAL","1919 EAST THOMAS ROAD","PHOENIX","Arizona","85016","MARICOPA","(602) 933-1000","Children's","Voluntary non-profit - Private","No","229"
"34004","BANNER BEHAVIORAL HEALTH HOSPITAL","7575 EAST EARLL DRIVE","SCOTTSDALE","Arizona","85251","MARICOPA","(480) 448-7500","Psychiatric","Voluntary non-profit - Private","No","319"
"34021","ARIZONA STATE HOSPITAL","2500 EAST VAN BUREN STREET","PHOENIX","Arizona","85007","MARICOPA","(602) 220-6000","Psychiatric","Government - State","No","323"
"34022","SONORA BEHAVIORAL HEALTH HOSPITAL","6050 NORTH CORONA ROAD","TUCSON","Arizona","85704","PIMA","(520) 469-8700","Psychiatric","Proprietary","Yes","324"
"34023","THE GUIDANCE CENTER","2187 NORTH VICKEY STREET","FLAGSTAFF","Arizona","86004","COCONINO","(928) 527-1899","Psychiatric","Voluntary non-profit - Private","No","484"
"34024","AURORA BEHAVIORAL HEALTH SYSTEM","6015 WEST PEORIA  AVENUE","GLENDALE","Arizona","85302","MARICOPA","(623) 344-4400","Psychiatric","Proprietary","No","225"
"34025","THE HEALING PLACE","181 WHIPPLE ST","PRESCOTT","Arizona","86301","YAVAPAI","(928) 445-5211","Psychiatric","Proprietary","No","229"
"34026","VALLEY HOSPITAL","3550 EAST PINCHOT AVENUE","PHOENIX","Arizona","85018","MARICOPA","(602) 952-3900","Psychiatric","Proprietary","No","152"
"34027","CHANGEPOINT PSYCHIATRIC HOSPITAL","1920 WEST COMMERCE DRIVE","LAKESIDE","Arizona","85929","NAVAJO","(928) 368-4110","Psychiatric","Voluntary non-profit - Private","No","271"
"34028","AURORA BEHAVIORAL HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","Arizona","85283","MARICOPA","(480) 345-5400","Psychiatric","Proprietary","No","317"
"34030","PALO VERDE BEHAVIORAL HEALTH","2695 NORTH CRAYCROFT ROAD","TUCSON","Arizona","85712","PIMA","(520) 322-2888","Psychiatric","Voluntary non-profit - Private","Yes","297"
"34031","QUAIL RUN BEHAVIORAL HEALTH","2545 WEST QUAIL AVENUE","PHOENIX","Arizona","85027","MARICOPA","(602) 455-5700","Psychiatric","Voluntary non-profit - Other","No","346"
"34032","COPPER SPRINGS EAST- GILBERT","10550 WEST MCDOWELL ROAD","AVONDALE","Arizona","85392","MARICOPA","(480) 565-3035","Psychiatric","Proprietary","Yes","423"
"34033","EL DORADO SPRINGS","1400 NORTH WILMOT ROAD","TUCSON","Arizona","85712","PIMA","(520) 222-8268","Psychiatric","Proprietary","No","302"
"34034","DESTINY SPRINGS HEALTHCARE","17300 NORTH DYSART ROAD","SURPRISE","Arizona","85378","MARICOPA","(623) 233-3000","Psychiatric","Physician","No","283"
"34035","AVENIR BEHAVIORAL HEALTH CENTER","16561 NORTH PARKVIEW PLACE","SURPRISE","Arizona","85374","MARICOPA","(480) 229-9894","Psychiatric","Proprietary","No","222"
"34040","VIA LINDA BEHAVIORAL HOSPITAL","9160 EAST HORSESHOE RD","SCOTTSDALE","Arizona","85258","MARICOPA","(480) 476-7000","Psychiatric","Proprietary","No","393"
"40001","SILOAM SPRINGS REGIONAL HOSPITAL","603 NORTH PROGRESS AVENUE","SILOAM SPRINGS","Arkansas","72761","BENTON","(479) 524-4141","Acute Care Hospitals","Voluntary non-profit - Other","Yes","379"
"40002","JOHNSON REGIONAL MEDICAL CENTER","1100 EAST POPLAR STREET","CLARKSVILLE","Arkansas","72830","JOHNSON","(479) 754-5454","Acute Care Hospitals","Voluntary non-profit - Private","Yes","424"
"40004","WASHINGTON REGIONAL MEDICAL CENTER","3215 N NORTH HILLS BOULEVARD","FAYETTEVILLE","Arkansas","72703","WASHINGTON","(479) 463-5113","Acute Care Hospitals","Voluntary non-profit - Private","Yes","471"
"40007","CHI-ST VINCENT INFIRMARY","TWO ST VINCENT CIRCLE","LITTLE ROCK","Arkansas","72205","PULASKI","(501) 552-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","197"
"40010","MERCY HOSPITAL NORTHWEST ARKANSAS","2710 SOUTH RIFE MEDICAL LANE","ROGERS","Arkansas","72758","BENTON","(479) 338-8000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","297"
"40011","CHAMBERS MEMORIAL HOSPITAL","719 DETROIT STREET","DANVILLE","Arkansas","72833","YELL","(479) 495-2241","Acute Care Hospitals","Voluntary non-profit - Private","Yes","494"
"40014","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE AVENUE","SEARCY","Arkansas","72143","WHITE","(501) 278-3100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","339"
"40015","MENA REGIONAL HEALTH SYSTEM","311 NORTH MORROW STREET","MENA","Arkansas","71953","POLK","(479) 394-6100","Acute Care Hospitals","Voluntary non-profit - Other","Yes","243"
"40016","UAMS MEDICAL CENTER","4301 WEST MARKHAM STREET MAIL SLOT 612","LITTLE ROCK","Arkansas","72205","PULASKI","(501) 686-5000","Acute Care Hospitals","Government - State","Yes","196"
"40017","NORTH ARKANSAS REGIONAL MEDICAL CENTER","620 NORTH MAIN STREET","HARRISON","Arkansas","72601","BOONE","(870) 414-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","300"
"40018","BAPTIST HEALTH - VAN BUREN","211 CRAWFORD MEMORIAL DRIVE","VAN BUREN","Arkansas","72956","CRAWFORD","(479) 474-3401","Acute Care Hospitals","Voluntary non-profit - Private","Yes","223"
"40019","FORREST CITY MEDICAL CENTER","1601 NEWCASTLE ROAD","FORREST CITY","Arkansas","72335","ST. FRANCIS","(870) 261-0000","Acute Care Hospitals","Proprietary","Yes","286"
"40020","ST BERNARDS MEDICAL CENTER","225 E WASHIINGTON AVENUE","JONESBORO","Arkansas","72401","CRAIGHEAD","(870) 972-4100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","425"
"40022","NORTHWEST MEDICAL CENTER-SPRINGDALE","609 WEST MAPLE AVENUE","SPRINGDALE","Arkansas","72764","WASHINGTON","(479) 751-5711","Acute Care Hospitals","Proprietary","Yes","448"
"40026","ST VINCENT HOT SPRINGS","300 WERNER STREET","HOT SPRINGS","Arkansas","71903","GARLAND","(501) 622-1000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","358"
"40027","BAXTER REGIONAL MEDICAL CENTER","624 HOSPITAL DRIVE","MOUNTAIN HOME","Arkansas","72653","BAXTER","(870) 508-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","247"
"40036","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","NORTH LITTLE ROCK","Arkansas","72117","PULASKI","(501) 202-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","445"
"40039","ARKANSAS METHODIST MEDICAL CENTER","900 WEST KINGSHIGHWAY","PARAGOULD","Arkansas","72450","GREENE","(870) 239-7000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","246"
"40041","ST MARYS REGIONAL MEDICAL CENTER","1808 WEST MAIN STREET","RUSSELLVILLE","Arkansas","72801","POPE","(479) 968-2841","Acute Care Hospitals","Proprietary","Yes","247"
"40050","OUACHITA COUNTY MEDICAL CENTER","638 CALIFORNIA AVENUE","CAMDEN","Arkansas","71701","OUACHITA","(870) 836-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","451"
"40051","BAPTIST HEALTH MEDICAL CENTER-DREW COUNTY","778 SCOGIN DRIVE","MONTICELLO","Arkansas","71655","DREW","(870) 367-2411","Acute Care Hospitals","Voluntary non-profit - Private","Yes","298"
"40055","BAPTIST HEALTH - FORT SMITH","1001 TOWSON AVENUE","FORT SMITH","Arkansas","72901","SEBASTIAN","(479) 441-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","407"
"40062","MERCY HOSPITAL FORT SMITH","7301 ROGERS AVE","FORT SMITH","Arkansas","72903","SEBASTIAN","(479) 314-6000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","227"
"40067","MAGNOLIA HOSPITAL","101 HOSPITAL DRIVE","MAGNOLIA","Arkansas","71753","COLUMBIA","(870) 235-3000","Acute Care Hospitals","Government - Local","Yes","138"
"40069","GREAT RIVER MEDICAL CENTER","1520 N DIVISION STREET","BLYTHEVILLE","Arkansas","72315","MISSISSIPPI","(870) 838-7300","Acute Care Hospitals","Government - Local","Yes","437"
"40071","JEFFERSON REGIONAL MEDICAL CENTER","1600 WEST 40TH AVENUE","PINE BLUFF","Arkansas","71603","JEFFERSON","(870) 541-7100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","459"
"40072","BAPTIST HEALTH MEDICAL CENTER-STUTTGART","1703 NORTH BUERKLE ST","STUTTGART","Arkansas","72160","ARKANSAS","(870) 673-3511","Acute Care Hospitals","Voluntary non-profit - Private","Yes","228"
"40076","BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY","1001 SCHNEIDER DRIVE","MALVERN","Arkansas","72104","HOT SPRING","(501) 332-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","366"
"40078","NATIONAL PARK MEDICAL CENTER","1910 MALVERN AVENUE","HOT SPRINGS","Arkansas","71901","GARLAND","(501) 321-1000","Acute Care Hospitals","Proprietary","Yes","250"
"40084","SALINE MEMORIAL HOSPITAL","#1 MEDICAL PARK DRIVE","BENTON","Arkansas","72015","SALINE","(501) 776-6000","Acute Care Hospitals","Proprietary","Yes","397"
"40085","HELENA REGIONAL MEDICAL CENTER","1801 MARTIN LUTHER KING JR DRIVE","HELENA","Arkansas","72342","PHILLIPS","(870) 338-5800","Acute Care Hospitals","Proprietary","Yes","198"
